videoId	title	album	artist
1CieoQeLqcU	Chances Are	Johnny's Greatest Hits	Johnny Mathis
oN9Bjv5Alh8	Palm Village	Return to Paradise	Monster Rally
juvNQBTp-bE	2222	Drift	Nosaj Thing
XduvRV6NDQc	Trouble In My Way	The History of Black Gospel Volume 6	The Dixe Hummingbirds
xy2riKNDWhA	I Wanna Roll With You	Caramel	Connan Mockasin
pqk3F1pPjyA	Cherry Pink And Apple Blossom White	The Best of Pérez Prado: The Original Mambo No. 5	Pérez Prado y Su Orquesta
r0qMVLY18bI	Brown Eyed Handsome Man	Deluxe: Johnny B. Goode	Chuck Berry
OFF0bG9xByo	Donkey Rhubarb	Donkey Rhubarb	Aphex Twin
vDy_CzC5qUU	Take It Slow	Down To Earth Vol. 2 (The Standard Bap Edition)	Ras G
Ywo1mpx8KeM	Flying Saucer	The Complete Chess Masters (1950 - 1967)	Little Walter
yFzGM9HcWXk	It's Just A Matter Of Time	Heartbreakers	Brook Benton
mILQ8u---og	t1a1	NTS Session 1	Autechre
A_cXZaHx82Y	Sh-Boom (2007 Remaster)	Atlantic Top 60: Doo Wop, Rock And Bobby Socks	The Chords
Z3reaVi4UEw	You Cheated	Soul Legend	Frankie Ervin
SzWbLZ-lVRA	Maetl	Incunabula	Autechre
x2b0KLKRRVg	PHANTOM BRICKWORKS II	Phantom Brickworks	Bibio
yPr2ciHunWQ	The Smallest Weird Number	Geogaddi	Boards Of Canada
koeDmIGCbSg	Oasis	Seven Seas	Emancipator
D8Rhg35qE5w	Personality	Greatest Hits: The Original ABC-Paramount Recordings	Lloyd Price
W2tOEqRQRz4	Lady (1973 Album Version)	Gold	Styx
xYdpCv6tRwg	They Don't Give A F**** About Us (feat. The Outlawz)	Better Dayz	2Pac
CVjYYArEayA	The Mermaid Trade	Genitalia Garden	Croatian Amor
bQWIoCJy4v8	Stack-O-Lee	The Capitol Singles 1951-1952	Tennessee Ernie Ford
Ka89VUDbtcU	Red River Rock	Instrumental Rock n Roll	Johnny & The Hurricanes
n8n6GLPaixg	While The Cold Winter Waiting	The Last Resort	Trentemøller
GTRuU_PHdzI	(I'm Your) Hoochie Coochie Man	Electric Mud	Muddy Waters
xsFXgxPgsH0	Rice Rain	Wedding Bells	Cashmere Cat
xOuU6JKJ96o	Cut Me Down (Donatello feat. Arnas D Remix)	Café del Mar - Terrace Mix 2	Sasha
uEoo2DELbjs	T.A.D.E.D	Indigoism	The Underachievers
cp4zI7GcHbA	Safe in the Steep Cliffs	Safe In the Steep Cliffs	Emancipator
z7zOtUXCEnw	Hope You're Doin' Better	Hope You're Doin' Better	Mndsgn
oXZPlTpeF3s	I've Given	A Sufi And A Killer	Gonjasufi
ncufspI_d60	Look At Your Game, Girl	Lie: The Love and Terror Cult	Charles Manson
8hVe0aS0Bgw	Somewhere Along The Way (1992 Digital Remaster)	Nat King Cole	Nat King Cole
2n75ogP0tWc	Green Tree Boogie	Songs of Bill Haley	Bill Haley And His Comets
tPkXPlUVJfo	Isn't This A Lovely Day?	Ella and Louis	Ella Fitzgerald
KoXuGhdZijY	Cry! Cry! Cry! (feat. Tennessee Two)	The Complete Sun Releases and Columbia Singles 1955-62, Vol. 1	Johnny Cash
K3B6NS-yGqQ	Red Hot	Red Hot / Pearly Lee	Billy Lee Riley
r7_e-rZDOZw	Long Tall Sally	Different Home	Pat Boone
TuRZjoHEje4	Whole Earth Tascam	Instrumental Tourist	Tim Hecker & Daniel Lopatin
6ISBJMHPSiA	#17	Selected Ambient Works Volume II	Aphex Twin
01yH5k7Xb1g	Neon Theme	Stainless Style (Bonus Version)	Neon Neon
k_F1mmC3Nhg	Rock'n' Roll Music	Deluxe: Johnny B. Goode	Chuck Berry
mmivdvbM1Zg	Bein' With You	Sky High	Tavares
ban1CCahwwA	The Diary	Greatest Hits	Little Anthony and The Imperials
t-Ip623U_rs	Fine Fine Fine	Thr!!!er	!!!
VPdqCYbRpCE	Crisis (1986 Digital Remaster)	Mosaic	Art Blakey & The Jazz Messengers
kvazBqAlx58	Put Your Head On My Shoulder	Paul Anka's Early Years	Paul Anka
0geT6FWeX8w	Au Privave (Take 3 Master)	The Magnificent Charlie Parker	Charlie Parker
rkbsvmjXHSg	Title Card	Mister Mellow	Washed Out
Fhz2Itt5JfY	Savage Nomad	uknowhatimsayin¿	Danny Brown
B4Zjo3AACog	Vaccination No.2	Instrumental Tourist	Tim Hecker & Daniel Lopatin
-yjsSvBwDs8	Angels	Miss Universe	Nilüfer Yanya
4mppAFu3dqw	Volare (Nel Blu Di Pinto Di Blu)	This Is Dean Martin	Dean Martin
gJ1jeBNUR4c	Prowler	Iron Maiden (2015 - Remaster)	Iron Maiden
cJ1QpiguyrE	Something for U	Something for U	Airwav
-Of2hIUFG50	It Ain't the Meat	A-Z: Kitty Daisy & Lewis - 'The Roots of Rock 'N' Roll'	The Swallows
A7gU9fHSk1U	You've Got To Be Kidding	Raw Honey	Drugdealer
HRqlLPbHpo4	Don't Wanna Fall In Love	Smyle (Extended)	KYLE
f97Wm8wl1lQ	Little Miss Queen of Darkness (Stereo Mix)	Face to Face (Bonus Track Edition)	The Kinks
3arcMB_SYvY	Minor Yours	The Route	Chet Baker
NLsDIBKpnPk	Tone's Rap	Sour Soul	BADBADNOTGOOD
d0nxki7eGg8	Twilight Time (Single Version)	The Flying Platters Around The World	The Platters
xGGP4DZalWU	Auntie's Lock/Infinitum (feat. Quarta330)	L.A. EP 2 X 3	Flying Lotus
KS4gqMTHvKk	You're a Heartbreaker	For LP Fans Only	Elvis Presley
Bb85NvjbBm8	Operator (That's Not The Way It Feels)	Photographs & Memories: His Greatest Hits	Jim Croce
DrNCh2h_mLU	Fancy (Stereo Mix)	Face to Face (Deluxe Edition)	The Kinks
M2_sUJ_sacU	Come to Daddy (Little Lord Faulteroy Mix)	Come To Daddy	Aphex Twin
85-6op3kt_g	Only You (And You Alone)	Highlights From The Soundtrack Of American Graffiti	The Platters
ZmUdd8G0ToA	Sway (Quien Sera)	Hey, Brother Pour The Wine	Dean Martin
dSHOqyIskgE	Mustang	Mustang	Donald Byrd
mukQYm-O-AY	Just A Gigolo / I Ain't Got Nobody (feat. Keely Smith & Sam Butera And The Witnesses)	The Wildest!	Louis Prima
K1jirjZMoz4	fz pseudotimestretch+e+3 [138.85]	Syro	Aphex Twin
O1OX0kA0zA0	Lawdy Miss Clawdy	Where Were You On Our Wedding Day	Lloyd Price
SW6JV_9jA2w	Cotton Kid	Gawk	Vundabar
WkPCfNxFnTI	Stop Them Jah	King Tubbys Meets Rockers Uptown	Augustus Pablo
1jccsHMOdZo	A Night In Tunisia	Our Man In Paris (Rudy Van Gelder Edition)	Dexter Gordon
sBdGWhawPOo	CAPEL BETHANIA	Phantom Brickworks	Bibio
fkvZOvOeON0	#3	Selected Ambient Works Volume II	Aphex Twin
us5f_qEando	All American Boy	The Essential Bobby Bare	Bobby Bare
GgUjqFVd9HU	Leyendecker	Mirrored	Battles
qt4G7C_dYdw	Afro Blue	Mongo's Greatest Hits	Mongo Santamaría
z3JXEeQaQTY	Bell	Blonder Tongue Audio Baton	Swirlies
71EZ-bIxEIw	Meet Me Tonight In Dreamland	Swing Along	The Four Lads
D7jXe3jFXQ4	Intro//A Cosmic Drama	Cosmogramma	Flying Lotus
AsdNua632p0	Greenland	Safe In the Steep Cliffs	Emancipator
nkMfu7_pQtY	All Of The Future (All Of The Past)	Crawling Up the Stairs	Pure X
VKwrCgzq_5c	Just One Of Those Things (Remastered 1998)	Swing Easy!	Frank Sinatra
Na8sIYIqoYI	Make It All Better Again	Make It All Better Again	Atmosphere
fJsbJvNfwl8	Hello, Dolly! (from Hello, Dolly!)	It Might As Well Be Swing	Frank Sinatra
fZaDtv2nhMY	Tough Chick	The Pop Recordings (Original Recordings from Cadence Records)	The Rockbusters
rTXN2XBQhAU	Love Me Tender	Elvis At The Movies	Elvis Presley
S9JQVyWeKhM	Stomping at the Savoy (NBC Studios Version)	Stomping at the Savoy (NBC Studios Version)	Benny Goodman
T1V4wqAijyY	I Won't Judge	Feel Infinite	Jacques Greene
88Js16yeHl4	Autumn Leaves	Roger Williams Greatest Hits	Roger Williams
Cz_52WAVVng	Summertime	The Happy Organ (Expanded Edition)	Dave 'Baby' Cortez
4bVvdMPoHZo	Feels Pretty Good	Together Through Time	TWRP
G2vgJ0MGOlg	Mona Lisa	The Unforgettable Legend of Jazz and Swing	Nat King Cole
Mr460E9I4UQ	It's A Blue World	Capitol Collectors Series	The Four Freshmen
M2OdRxp_nDA	El Gaucho (Rudy Van Gelder Edition/2000 Digital Remaster/24 Bit Mastering)	Adam's Apple (Rudy Van Gelder Edition)	Wayne Shorter
lGFBntZG61o	The Empty's Response	Automatic Writing II	Ataxia
-T_ci3raD-A	PANTGLAS	Phantom Brickworks	Bibio
JXjoKxj64vw	Detroit City Blues	The Complete Imperial Singles	Fats Domino
gLbfm-gcoGs	Wasted Days	Attack On Memory	Cloud Nothings
DoPrdafheG4	Do You Wanna Dance (from 'American Graffiti')	American Graffiti	Bobby Freeman
1OFKwvVPpv0	Dirty Girl	Felt 2: A Tribute To Lisa Bonet	Felt
iGzZoZ5lh0s	A Fool for You (2005 Remaster)	Pure Genius: The Complete Atlantic Recordings 1952-1960	Ray Charles
Yej7jzhxDZU	Prayer	Burial	Burial
J3Xki6VvPJ0	Terrorist Threats (feat. Jhené Aiko & Danny Brown)	Control System	Ab-Soul
acpm5bLyJt8	'America the Beautiful' - Instrumental Piano	Beethoven, Bach, Mozart, and More!	Ray Charles
3J3eGUATzaY	Juke	The Essential Little Walter	Little Walter
U1NPNVWQb8w	Let It Go	Let It Go	Stanley Turrentine
TW28iWV7nxE	On & On	Baduizm	Erykah Badu
vWd3Etn87BY	555 Dub Street	King Tubbys Meets Rockers Uptown	Augustus Pablo
0tnxO1ncYpQ	Little Sheri	Look Out!	Stanley Turrentine
s8I774bc7Jo	Young Heart's	News From Nowhere	Darkstar
Gjxb3Z6aAW4	Honey Don’t	Deluxe: Greatest Hits - Carl Perkins	Carl Perkins
tUmA4VDS0_Q	Tennessee Hillbilly Ghost	Eddy Arnold, Down In The Valley, Vol. 1	Eddy Arnold
rMvu2RVOvlU	Time After Time	Cool Jazz For Hot Nights	Chet Baker
0XRrYgByp28	Easy (Single Version)	The Definitive Collection	Commodores
wqJPF7eVIy4	Daddy Lolo	Rock 'N' Roll Jungle	Ganim's Asia Minors
GcKHLjpPhOY	Why Do I Love You So	The Pillow & Other Successes	Johnny Tillotson
pj3c78DyMMU	Pavement	Boo Boo	Toro Y Moi
zG36BiS9GNU	Dream Lover (Remastered 2006)	Play - 50s Music	Bobby Darin
wI4eIa48qxs	Root of All Evil	Indigoism	The Underachievers
JqtJP1hQLU0	Not Enough	City Pop	Benny Sings
1ZRzOGUX6ag	PieFace	Pattern+Grid World	Flying Lotus
dWcLypfo14c	A Day's Pay For A Day's Work	News From Nowhere	Darkstar
h6OTNW1JV88	Slingblade	Our Pathetic Age	DJ Shadow
1uQ4o7tcucA	Humming Birds	Ardour (10th Anniversary Edition)	Teebs
EpZaCX1EbAc	Out In The World	Out In The World	GUM
5RdJkGrHAi8	Cliffs Of Dover	Europe Live	Eric Johnson
KOEz4UJve-4	Stop	Donuts	J Dilla
3yjLYMzrh4k	Guv'nor (BADBADNOTGOOD Version) (feat. BADBADNOTGOOD)	Bookhead	JJ Doom
fPLBGE1GsQk	Love Put Me out of My Head	Love Is in the Air, Vol. 1	Frankie Lymon & The Teenagers
LyJuAnv9TvM	She Came Through the Chimney	Yeti	Amon Düül II
CL_c-Nn0uc0	Johnny B. Goode (1967 Version)	50s Classics	Chuck Berry
6rM8ksGHnFc	Bust A Move	Stone Cold Rhymin'	Young MC
HKxBk_HJEOw	Not My Kinda Movie	oh my	NADINE
39RQQgnsh1E	Your Maker	Callus	Gonjasufi
aajSxr8nghE	Jamaica Farewell	Deluxe: Greatest Hits - Harry Belafonte	Harry Belafonte
V3DD_nXRoXk	Sand Storm (Bonus Track)	The Big Sound of Johnny And The Hurricanes	Johnny and the Hurricanes
oy4HOuP4tZY	No Fun	Days	Vacations
hH4wcNRj9PI	3AM	Yourself Or Someone Like You	Matchbox Twenty
zes8avnvBko	Have Love Will Travel	Tournée (Bande originale du film de Mathieu Amalric)	The Sonics
GTv4126ekNc	Empty Nesters	Kitsuné America 4	Toro Y Moi
QTDhQ2QECqE	Good Golly Miss Molly	The Very Best Of 'Little Richard'	Little Richard
b6AFlY2PyDo	Hi Fi Baby	The Big Push	Teddy (Mr. Bear) McRae
rxZhIbpYu_k	Murmullo	Buena Vista Social Club	Buena Vista Social Club
UcH-sOJFacY	Fruit Touch	Butter	Hudson Mohawke
RcnSlscIL7I	Recury	Chiastic Slide	Autechre
1Lej7aQDrGM	The Locomotion	Llllloco-Motion	Little Eva
CxrsVV5N06I	Signs	Class Reunion '71: Greatest Hits Of 1971	Five Man Electrical Band
dZ7LpyNXBaE	House of the Rising Sun	Pedro Almodóvar - Viva La Tristeza!	Gregory Isaacs
qRqwTjIA9TQ	All Through the Night	Safe In the Steep Cliffs	Emancipator
h-xPawA7598	Lovely Lies	Greatest Hits of Miriam Makeba	Miriam Makeba
tChjfnw3i84	Where We Would Be	Lightbulb Sun	Porcupine Tree
xJGgdqo4iqM	Don't Do Drugs	Ghetto Pop Life	Dangermouse & Jemini
4cxVvd6M86k	The Pale Moth	Polymer	Plaid
RNlu5eBId4A	Moving Away	The Pod	Ween
ZQFIZJLQpmA	Long Tall Sally	Rockin' R&B Classics	Little Richard
etXTglk1-Ao	4 bit 9d api+e+6 [126.26]	Syro	Aphex Twin
LcoYpjpZzO4	Joe's Jump	Anthology: The Deluxe Collection	Joe Hill Louis
vHfn2uVMskc	Do You Love Me	Johnny B. Goode: His Complete '50s Chess Recordings	Chuck Berry
n3sXkgjuUBo	Bada Bing	The Mouse & The Mask	DANGERDOOM
naZZzuEi7Qk	Stay on the Outside	Kitsuné Maison Compilation 4	Whitey
LO9kNFf3kRg	Tutti Frutti	The Very Best Of 'Little Richard'	Little Richard
jdWCZCO4v4Y	Old School (feat. Talib Kwell)	OLD SCHOOL	DANGERDOOM
g0Wy5bFxxA4	Crosshairs	The Mouse & The Mask	DANGERDOOM
HsgTGnavB8Y	Cereza Rosa (Cherry Pink And Apple Blossom White)	Angel Melendez & The 911 Mambo Orchestra	Angel Melendez & The 911 MAMBO Orchestra
3g70GQ76pFY	Strange Fruit	Allo Love, Vol. 2	Jesse Futerman
jQc9k_P3JbY	Frankie and Johnny	Classic African-American Ballads from Smithsonian Folkways	Big Bill Broonzy
uFdJDqi0908	Arched Maid Via RDJ	Hangable Auto Bulb	AFX
6Xr2vnPf_EQ	Star	Star	IDK
yzvlPKozW-A	Rebel Rouser	Have 'Twangy' Guitar Will Travel	Duane Eddy
GkhpU41kBwE	Keep A Knockin'	The Very Best Of 'Little Richard'	Little Richard
Yk6-VBMOFPM	Eighteen with a Bullet	Reggae Chartbusters Vol. 5	Derrick Harriott
R_ZmWyNl0r8	Who's Sorry Now	When A Man Loves A Woman	Connie Francis
i3IWUz7JlRk	New Seeds	Tomorrow's Harvest	Boards of Canada
nwUgJnQR6oY	Pneumonia	Pneumonia	Danny Brown
rYvhn8f-DX4	Dead 2 Me (feat. Neleswa)	Dead 2 Me / Break	Darkstar
Yl_Ofgm2UHQ	Instant Calm	Mister Mellow	Washed Out
CZxeH-qy9Qg	Trouble	King Creole	Elvis Presley
XQVDpVw0BR4	Deep Within	Scrumping - Volume 1	Phaeleh
Km9O53KuEh0	Burn Out Blues	Mister Mellow	Washed Out
IUxYbgULRno	Got Blinded	Underneath The Pine	Toro Y Moi
knMoekZI2eU	Mr. Sandman	Pop Collectors, Vol. 5	The Chordettes
rJoTiZ0tHYc	Shake, Rattle and Roll	Greatest Hits	Joe Turner
HI1BpHdpQg8	That'll Be The Day (Anthology 1 Version)	Anthology 1	The Quarry Men
_pG1Qywrceg	Words Of Love	20 Golden Greats: Buddy Holly Lives	Buddy Holly
YQD0RM2uGhM	Lawdy Miss Clawdy	24 Original Golden Greats	Johnny Devlin
sE77dCYO2tM	Soul on Fire	Soul On Fire: The Best Of LaVern Baker	LaVern Baker
xCN_8KDsU1A	We Are the Dream (Saturn Remix)	We Are the Dream the Remixes	Sound Remedy & Carousel
GvVLGHAbF1U	Nostalgic Feel	Vivid	Bedroom
t9G6Ec1DDlc	Turn The Page (Live)	Greatest Hits	Bob Seger & The Silver Bullet Band
OK4_fDHv-SQ	Welcome Back (Theme from Welcome Back, Kotter)	Welcome Back	John Sebastian
wIy9zUTrZRw	They Don't Know	Broadway	Myron & E
_1Dwa68U5os	Sugarcube	I Can Hear the Heart Beating As One	Yo La Tengo
mn-Q0yzHtUc	Crying, Waiting, Hoping	Recordando A...	Buddy Holly
JK9vX7Ki5CQ	Que Pasa (Trio Version; Rudy Van Gelder Edition; 1999 Remaster)	Song For My Father	Horace Silver
5TJmk7pDufA	Secondary Swan	Held In Splendor	Quilt
cdKHq-b_Ago	Don't Push Me Too Far	Oh Lonesome Me	Skeets McDonald
E6GJPaEokOI	I'm Gonna Murder My Baby	Sun Records - The Blues Years, 1950 - 1958 CD8	Pat Hare
Mmi-uQmiDqw	No One But You	Vows Of Love	The Jesters
1KW-dAAT2cQ	John S.	The Bridge	Sonny Rollins
zxGwih7E2pE	Hold Your Head Up	The Argent Anthology: A Collection Of Greatest Hits	Argent
DvI_c6NxABo	Marianne	Present Top in Pops	The Hilltoppers
DCkkv89fHy0	C’mon Everybody	Deluxe: Greatest Hits - Eddie Cochran	Eddie Cochran
77F24JJpDVM	Many Tears To Cry	Out In The World	GUM
UlZYec_3kRk	Grape Aerosmith (feat. Beck)	Maniac Meat	TOBACCO
TmFcRu62z64	Black Lipstick	Black Lipstick	Chicano Batman
epCN0f7FTIY	Yakety Yak (2007 Remaster)	There's A Riot Goin' On: The Coasters On Atco	The Coasters
3uyTg0gHKn8	In The Jailhouse Now	The Greatest Country Hits of 1955	Webb Pierce
zmXdk1MG0BY	Dr. Rock	The Pod	Ween
CKXROTu81sU	Bye Bye Love	The Very Best of The Everly Brothers	The Everly Brothers
SPBHjejGam4	Pancake Lizard	Donkey Rhubarb	Aphex Twin
Qz7mO6hUoQs	London Is the Place for Me	London Is the Place for Me	Lord Kitchener
gRDLTF0djHg	Love Letters In The Sand (Single Version)	Pat Boone's Greatest Hits	Pat Boone
FV7brEMVCG4	Extensive Corrosion	Heavy Rock Spectacular	Bram Stoker
a1-3XqOQYDg	Ida Red	Bumble Bee Slim Vol. 8 1937-1951	Bumble Bee Slim
2R35zKsdTqQ	Saint Thomas	A Mineral Love	Bibio
BT1A5J_jm2s	[untitled]	Melodies From Mars	Aphex Twin
LuxOAoSo5i4	Isostasy	Iteration	Com Truise
bp7rinliGqI	De Camino a La Vereda	Buena Vista Social Club	Buena Vista Social Club
AkQnYT84bRA	One-Sided Love Affair	The Best of Elvis 1956	Elvis Presley
WQ-FEQ6FQKY	Sevenler Ağlarmış	3 Hürel (Türk Pop Tarihi)	3 Hürel
VXVNqN3pz0M	IZ-US	Come To Daddy	Aphex Twin
b3QC-JxV6bM	Sao Paulo	Una Mas	Kenny Dorham
lWljuGpdzUY	bones & skulls	The Apple And The Tooth	Bibio
M4TfFTmITLo	That’ll Be the Day	Deluxe: Greatest Hits - Buddy Holly	Buddy Holly
FFxa-pQ5ncE	Sorry Charlie	The Pod	Ween
Z3vMD-gLKIQ	Ain't That a Shame	Songs of Fats Domino	Fats Domino
kZdhmqZGYDA	Very Special	Money Jungle	Duke Ellington
zbkLmwLzU6g	Moment's Notice (Rudy Van Gelder Edition/2003 Digital Remaster/24-Bit Mastering)	Blue Train (Expanded Edition)	John Coltrane
4cdgD3ee5f8	Top O' the Morning to Ya	House Of Pain	House Of Pain
maLi141Kerk	Fine For Now	Veckatimest	Grizzly Bear
GWzzgXOuCqc	Caves	Drift	Nosaj Thing
sGFLFFlpLK4	Overand	Tri Repetae	Autechre
OXGDqxRUURQ	Landline (Jack Beats Remix) (feat. GTA)	Tuna Melt Remixes	A-Trak
MMVSiXnuuh0	Dark Star (Live at Winterland, November 11, 1973)	Grateful Dead, Celebrating Jerry Garcia & the Days Between (Live)	Grateful Dead
hWLYNqnn82g	Lookin' For My Baby	Sun Records - The Blues Years, 1950 - 1958 CD7	Little Milton
Z0e2G32f3IU	Poinciana (Live At The Pershing, Chicago, 1958)	Ahmad Jamal At The Pershing: But Not For Me	Ahmad Jamal Trio
6Phbb2O1icY	Hanging On The Telephone	Parallel Lines	Blondie
l5Cjd1BaDYY	Just Before Dawn	The Peacock Recordings: 1949-1959	Clarence 'Gatemouth' Brown
lrkNNX5P1_4	Inchworm	Gloss Drop	Battles
XsMKVcjFi8o	So Strange	The Paragons Meet the Jesters	The Jesters
E18L9Zpos7g	Mr. Blue	Come Softly To Me: The Very Best Of The Fleetwoods	The Fleetwoods
b2mFbW-3stY	All I Have to Do Is Dream	All My Love	The Everly Brothers
XDAJCdfTBw0	Wavy Gravy	Midnight Blue (The Rudy Van Gelder Edition)	Kenny Burrell
p945SoiKmNk	Work Song	Iron City	Grant Green
BwtTdGQoBbQ	Don't Leave (Ekali Remix)	Don't Leave (Remixes)	Snakehips
OFWKjQ9kQ-k	Diana	Music from the 50s	Frankie Lymon & The Teenagers
NoXYJkOeYSM	King Tubby's Meets Rockers Uptown	King Tubbys Meets Rockers Uptown	Augustus Pablo
ecK0lg6M2Kg	San Francisco Bay Blues	Good Time Jazz Story	Jesse Fuller
BIyAdURm5AU	He Loves Me	Jaime	Brittany Howard
n9EZrAySfCE	Lowride	Incunabula	Autechre
5PLQ1sOGSak	Midnight Shift	That'll Be The Day	Buddy Holly
NfEtr_Kt-cs	Saivon Kimallus	Saivo	Tenhi
kvLkV3VuTZw	Love Potion No. 9	Doo Wop	The Clovers
DIwb7psNOUo	Winter Linn	Clark	Clark
abn4fArlWpc	Scaffold of Digital Snow	They Are the Shield	Toby Driver
mlunO8DMMQw	Pure Grey Circle	Lei Line Eon	Iglooghost
NN5x-tehJvE	Angel Assasin	Backward Books (Reloaded)	Azizi Gibson
ogPfQFAw4Mw	Greens and Blues	Glamorous Damage	GUM
FsjFjDMC7bM	Clair	The Berry Vest of Gilbert O'Sullivan	Gilbert O'Sullivan
w-jS0g0v4us	Opposite People (feat. Seun Kuti, Cheick Tidiane Seck, Felipe Echavarría & Okon Lyamba)	Newen Plays Fela	Newen Afrobeat
I2nN3HFJAho	Burn That Candle	Rock Around the Clock (20 Hits)	Bill Haley
YpfmYVDUOT8	Sol	Omni	NAVVI
0IDVVHSBjRI	Rollerdisco	Dandelion Gum	Black Moth Super Rainbow
TMnbo0xeG5I	S01E02.Return.Of.The.Arsonist.720p.HDTV.x264	Return of the Arsonist	Blood Command
yMi0M4mOMdE	Compound	We'll All Collide	Moss Of Aura
9-JD4shbiRg	Seagull (2001 Remaster)	Nowhere (Expanded)	Ride
ZIUeulJs8IA	Diggin' the Boogie	Timeless Boogie, Vol. 3	Piano Res
AsGngvKnu_4	The Pedigree	The Redeemer	Dean Blunt
ZbB73H-omvU	Submersible	Replica	Oneohtrix Point Never
npkoS9Q3QYk	Maybellene	Deluxe: Johnny B. Goode	Chuck Berry
Eu1EQfxn1Fk	The Thrill Of Doing It Right	Out In The World	GUM
dJhaLv2vBVM	Benzi Box	Unsound Vol. 1	Danger Doom
xz5W5bKLj_4	I've Got You Under My Skin	Songs for Swingin' Lovers!	Frank Sinatra
po9NDeVwQ7E	Earth Angel	Ookey Ook!	The Penguins
QeVjTpmNJ5Y	FANCY	THE ANGEL YOU DON'T KNOW	Amaarae
Qoa83DR2zhc	Tommib	Go Plastic	Squarepusher
DnoRThfb1yY	Lick the Witch	Maniac Meat	TOBACCO
NMYIVsdGfoo	Goon Gumpas	Richard D. James Album	Aphex Twin
C_Sm0Tup9Mg	The Prisoner's Song	Simon Says	Kay Starr
Kp21u9tZLHM	Autriche	Incunabula	Autechre
d2cBSFNrdR4	Safety	Grace/Confusion	Memory Tapes
ACZXUIOv8S4	Another Weekend	Dedicated To Bobby Jameson	Ariel Pink
I4dUKxHuTV4	El Carretero	Buena Vista Social Club	Buena Vista Social Club
OOjnA33p-pk	Que Pasa (Rudy Van Gelder Edition/1999 Digital Remaster)	Song For My Father	Horace Silver
t_yYKqFkl3I	Slow This Bird Down	The Campfire Headphase	Boards of Canada
waTt48h9yaU	Golden Mile	Silent Hour / Golden Mile	Daniel Rossen
MTle9h4Yr1Y	Slow Down	The Specialty Story	Larry Williams
7WAa3tY6cfo	4	Richard D. James Album	Aphex Twin
A6FA6H-bctU	Kisses Sweeter Than Wine	Jimmie Rodgers	Jimmie Rodgers
zjD5NKSJ2kg	Medley: The River Kwai March / Colonel Bogey March	The Bridge On The River Kwai (Soundtrack)	Mitch Miller & His Orchestra
aJWRn4wbpTU	We Are More Than We Are	Universalis	Hammock
tSGTStkiFF0	Shoes On	Acapulco Lips	Acapulco Lips
RsXHQ0Tl944	STAY ON THE OUTSIDE	GREAT SHAKES, Vol. 2 (REMASTERED EDITION)	WHITEY
Rn6UuiFvi1I	Raunchy	Million Sellers - Sun's Gold Hits Vol. 1	Bill Justis
ZBajIEWTIHc	Days	Days	Vacations
mkP48nibdmQ	The Girl Can't Help It (single version Bonus Track)	The Girl Can't Help It	Little Richard
8EwfV-OFxSI	Frozen Dub	King Tubbys Meets Rockers Uptown	Augustus Pablo
mkAFps8GfpM	CIRKLON 1	Cheetah EP	Aphex Twin
p6oABZ8a9bc	Waveless	Waveless	Just A Gent
gvud4pP4Gns	Happy Cycling (Peel Session)	Peel Session	Boards Of Canada
mTqK3VxACfA	Pule	Chiastic Slide	Autechre
R9uRqLBXTT0	Easy Living	Lady Day: The Complete Billie Holiday On Columbia (1933-1944)	Billie Holiday
XleOeDOLi5Y	Come On, Let's Go	Ritchie Valens	Ritchie Valens
j-onjTWEh5U	Do I Make You Feel Shy?	Caramel	Connan Mockasin
F80FpRp2az0	Be Bop A Lula	Indeed I Do	Gene Vincent
pa2j0Bh83ms	Gimme! Gimme! Gimme! (A Man After Midnight)	Voulez-Vous	ABBA
l52xDcaFgaQ	After Life After Party	After Life After Party	Jacques Greene
cAi-pUeZBrE	Charlotte the Harlot	Iron Maiden (2015 - Remaster)	Iron Maiden
nhk9dqnCslk	Eggshell	Incunabula	Autechre
3r-ttpFHNE0	Dirty By The Dozen	Southern Bred Mississippi R&b Rockers Vol. 5	Little Johnny Jones
98IWJDnmSxU	Cornbread	Cornbread	Lee Morgan
vmY6Wd_sTeE	Hound Dog	The King of Rock 'n' Roll: The Complete 50's Masters	Elvis Presley
8Nj-erKu1p4	The Hard (feat. Dana Williams)	Baby Face Killa	Freddie Gibbs
CbpL1q-hgTM	Sofa King (Danger Mouse Remix) (feat. Danger Mouse)	THE MOUSE & THE MASK	Danger Doom
rXXH5JSJXGI	LUX 3	LUX	Brian Eno
T_hPDEXqnH0	Deeper Into Movies	I Can Hear the Heart Beating As One	Yo La Tengo
8cuZ7zjeICc	Little Queenie	The Complete Chess Singles As & BS 1955-61	Chuck Berry
gNQzOjKaUq8	Planet Rock	Planet Rock (Digital 45)	Afrika Bambaataa & The Soulsonic Force
VTb8gho_Qg4	Ataypura!	Voice Of The Xtaby	Yma Sumac
Rc5P60O30rI	I'm Old Fashioned	Blue Train	John Coltrane
Q9yjHWRH91Y	In the Dark...	Breakthrough	The Gaslamp Killer
SSP7feDwMe4	Nothing Natural	Spooky	Lush
E68N5E1d0_M	Long Tall Sally	Deluxe: Greatest Hits - Little Richard	Little Richard
pqyHnL43RJ0	Rattlesnakes	Safe In the Steep Cliffs	Emancipator
_3hDHHw9ut4	Kissa Me Baby	In The Beginning '49-'52	Ray Charles
