videoId	title	album	artist
o4q0Z4-ip5k	Freedom	Freedom	TEK.LUN
2AdrEr68wQE	Daydream	Care	TEMPOREX
EmkLQ1YChR0	Just Like Honey	Zack and Miri Make a Porno	THE JESUS AND MARY CHAIN
MqUTVCF8_gY	Time's Up	Warfaring Strangers: Acid Nightmares	TNS
stcCRSskqes	Dayglow Bimbo	Sugar at the Gate	TOPS
c-xqN36Qeb0	Circle the Dark	Picture You Staring	TOPS
mtTvSPQwORA	All the People Sleep	Picture You Staring	TOPS
PK0_Jke8bWA	Thunder in the Mountains	The Changeling	TOYAH
1BMdj_Rm5RQ	Dancing Choose	Dear Science	TV On The Radio
BsLKKf3U_zQ	Dancing Choose	Dear Science	TV On The Radio
mcvG_YGEYF0	Love Dog	Dear Science	TV On The Radio
e3QoNBCNWRY	Love Dog	Dear Science	TV On The Radio
gEo0jIDOLMM	The Rockford Files	TV Cops - Theme Songs	TV Theme Players
9YfbARlUsoE	Young Liars	Young Liars	TV on the Radio
EVeDsU6SMmg	The Rest Is Noise	Lights	TWO LANES
0OBQfBhm9D0	Hoo Do Man	Hoo Do Man	Tabby Thomas
IL5_wQFmL28	Paregoric	Inhaler	Tad
tF-unN0Pb3w	Throat Locust	Inhaler	Tad
UsDu35pmj_k	She Caught the Katy and Left Me a Mule to Ride	The Best Of Taj Mahal	Taj Mahal
eAa2FAyyF8w	Diving Duck Blues	TajMo	Taj Mahal
qcDjxBEH7jQ	Diving Duck Blues	Taj Mahal	Taj Mahal
4t4iqfbaS5E	Ame Furu Machikado (feat. Blue Jeans)	Nippon Guitars	Takeshi Terauchi
HM8LJNCWc5s	Tsugaru Eleki Bushi (feat. Blue Jeans)	Nippon Guitars	Takeshi Terauchi
ZOibkUfGW7c	Inochi Azukemasu (feat. Blue Jeans)	Nippon Guitars	Takeshi Terauchi
JbgYJlx92TY	Sado Okesa (feat. The Bunnys)	Nippon Guitars	Takeshi Terauchi
FN4tpYvBQmU	Tsugaru Hanagasa (feat. Blue Jeans)	Nippon Guitars	Takeshi Terauchi
NBY6LM5xEgo	Ai No Kizuna (feat. Blue Jeans)	Nippon Guitars	Takeshi Terauchi
SghVxWwYCF0	Summer Boogaloo (feat. The Bunnys)	Nippon Guitars	Takeshi Terauchi
fukWqBa83ds	Tsugaru Jongara Bushi	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
kfzoQbxMTK8	Tsugaru Sankai Bushi	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
LUwaYROQBGo	Dannoura	Rasyoumon	Takeshi Terauchi and Blue Jeans
cu9gJyNII-Y	Tsugaru Hanagasa	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
NUbkyCZDwz4	Tsugaru Yamabiko Bushi	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
hVqqflwslpQ	Osore Zan	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
h303px2rPwQ	Matsu no Midori	Rasyoumon	Takeshi Terauchi and Blue Jeans
sTxhg9x_B7Y	Tsugaru goze	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
Dh7bHwNntDE	Tsugaru Jongarabushi	Let's Go Ereki Bushi	Takeshi Terauchi and Blue Jeans
Vs2l37iAKb8	Tsugaru Aiya Bushi	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
OXVveIzjw6U	Okosa Bushi	Let's Go Ereki Bushi	Takeshi Terauchi and Blue Jeans
mAWFselRFFA	Tsugaru Kenryou Bushi	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
x7NhrFmuGLg	Kiso Bushi	Let's Go Ereki Bushi	Takeshi Terauchi and Blue Jeans
WmOOxQ5DOtw	Tsugaru Mago Uta	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
lqg_88O_X2Q	Yagi Bushi	Let's Go Ereki Bushi	Takeshi Terauchi and Blue Jeans
IKgJu-tg1Lw	Tsugaru Jongara Bushi	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
bIVZz8Ol3F4	Chidori	Rasyoumon	Takeshi Terauchi and Blue Jeans
bDKN1QgxrdE	Tsugaru Ereki Bushi	Tsugaru Jyongara	Takeshi Terauchi and Blue Jeans
DtsquOIryDo	Hanagasa Ondo	Seicyou Terauchi Bushi	Takeshi Terauchi and Bunnys
65uohA_Etws	Musume Doujouji	Seicyou Terauchi Bushi	Takeshi Terauchi and Bunnys
RLdKUCvSdTs	Mamurogawa Ondo	Seicyou Terauchi Bushi	Takeshi Terauchi and Bunnys
Wv1_jHfWBKo	Oedo Nihonbashi	Seicyou Terauchi Bushi	Takeshi Terauchi and Bunnys
phjiWtmWFnc	Call	Rising Son	Takuya Kuroda
WSQoZwFyOkw	The Manifesto	Lyricist Lounge Vol. 1	Talib Kweli
o-e3waxCNNs	Don't Worry About the Government (2005 Remaster)	Talking Heads '77 (Deluxe Version)	Talking Heads
T_n2WcpuJBM	Girlfriend Is Better (Live)	Popular Favorites 1976-1992: Sand In The Vaseline	Talking Heads
Ge2c1nmHpAg	Crazy About Me	Crazy About Me	Tama Gucci
8HHINAZQq5U	Feels Like We Only Go Backwards	Surf Songs	Tame Impala
hhl8IIi3sbg	41 Mosquitoes Flying In Formation	Tame Impala	Tame Impala
tbrzWjg23zE	Beyond The Cottage And The Lake	Booster II	Tangerine Dream
ozXdx8BJpkI	Le Parc	Le Parc	Tangerine Dream
FGo_N71es1A	Dreaming In A Kyoto Train	Summer In Nagasaki	Tangerine Dream
KK4d_NF0k2I	M.P.L.A	From The Archives	Tappa Zukie
FhPLQVlUiNQ	Getaway Car	reputation	Taylor Swift
ygZw4CMZLDg	Blue Drag	Django Festival 10 (The Best of Gypsy Jazz Today)	Tcha-Badjo
sA0P8MibBAI	Držím ti miesto	Team 3	Team
QCocz5p4kvk	Woman In Chains (feat. Oleta Adams)	The Seeds Of Love	Tears For Fears
z1wfJ11NRWE	Higher Plain	Solstice	Ted Jasper
sCcwfZ2ArK4	Wang Dang Sweet Poontang (Live at Nashville Municipal Auditorium, Nashville, TN - July 1977)	Double Live Gonzo!	Ted Nugent
T_soZqgfYGs	"Here ""Instrumental"" (Originally Performed By Alessia Cara)"	Here: Tribute & Karaoke to Alessia Cara (Dance Remix 124 BPM)	Teddy S
gExuHPQZmHk	When Will I Begin	Signs	Tedeschi Trucks Band
DH6hoUCh7_w	Leavin' Trunk (Live)	Live From The Fox Oakland	Tedeschi Trucks Band
gy5-EQ7Ae_0	Midnight in Harlem	Revelator	Tedeschi Trucks Band
V0s5mjDz9Jg	Piano Exercise	Reality Refresh 4	Teen Daze
_DecRVEO_ac	Homegrown	Homegrown	Tek.Lun
eqtd3MzT9Jo	The Birds	Immolate Yourself	Telefon Tel Aviv
lo0pOgpWbtc	I Know Where Syd Barrett Lives	And Don't the Kids Just Love It	Television Personalities
c3QX1zMGT3w	Hunger Strike	Temple Of The Dog	Temple Of The Dog
nCculsN10U4	Shelter Song	Colours to Life / Shelter Song	Temples
8e_YpAcU914	Sun Structures	Sun Structures	Temples
rj3MzcexFHo	Hot Motion	Hot Motion	Temples
fUbgpuDrzxU	Sun Structures	Sun Structures (Deluxe Version)	Temples
NBYQ9ZN7wq4	Oh the Saviour	Volcano	Temples
E7AXYBlmSxw	Mesmerise	Sun Structures	Temples
WnhVD3cc5Mo	I've Been There Too (2004 Remaster)	A Space in Time (Deluxe Version)	Ten Years After
HU7uK4TPTmQ	I Want To Know	Ten Years After (Re-Presents)	Ten Years After
BSvORvIjZiU	Sixteen Tons	Sixteen Tons	Tennessee Ernie Ford
GhIT8sUAAZE	Marathon	Cape Dory	Tennis
9PGH9Ofs-xs	No Exit	No Exit	Tennis
-AJCtBWY7Ck	Till I Waltz Again with You	Presenting Teresa Brewer and The Dixieland Band	Teresa Brewer
BuDNWC_Oo9Y	Till I Waltz Again With You	My Golden Favourites	Teresa Brewer
2Q2d6Uct93Y	Pledging My Love	The Best Of Teresa Brewer	Teresa Brewer
KmTJdQJTLz0	Marianne	America's Greatest Hits 1957, Vol. 1	Terry Gilkyson and The Easy Riders
axTDzbxJZsA	Ten Little Women	Old Time Rockabilly	Terry Noland
_DrDq_2ZKQI	Suspicion	Suspicion	Terry Stafford
uPVzhqdwOWY	Suspicion	Best of Terry Stafford	Terry Stafford
F-IGIJcUWU4	Moods	Spotless Minds	Tesk
4sXEb1uQ8Ek	Roses and Revolvers	Smokin' Country Swing - The Lost Tracks	Tex Williams
VFMwS5xEmRY	Wild Card	Wild Card	Tex Williams
9XBvFCC_2Ok	Broken Yo Yo	Texas Alexander Vol. 2 (1928-1930)	Texas Alexander
Q937UnCSB4k	I Luv It (feat. Kokane, Sir Dogg & Snoopy Collins)	Duces 'N Trayz: The Old Fashioned Way	Tha Eastsidaz
BNp7O9KIaBg	O O O My Love	The Ghost And The Eyes with Trees In The Ground Outside The Window	Thanksgiving
pR0Q-MKeOmI	I Just Lay Down My Head	I Just Lay Down My Head	Thanya Iyer
zTJp5oGE3h8	Monkey Hips And Rice	20 Early Original King Classics	"The ""5"" Royales"
E7vfScNK_Yk	Think	Dedicated To You	"The ""5"" Royales"
Y4ezx9wC8v0	She Lives (In A Time Of Her Own)	Easter Everywhere	The 13th Floor Elevators
73x6TjmYPDo	She Lives (In A Time Of Her Own)	The Psychedelic World Of The 13th Floor Elevators CD2	The 13th Floor Elevators
zE8F32I6tfs	The Birds & the Bees	Be Strong	The 2 Bears
7q21Bky7r2A	Wedding Bell Blues (Remastered 2000)	The Age Of Aquarius	The 5th Dimension
2qdCuzjAGmA	Up, Up and Away	Up, Up And Away	The 5th Dimension
N2ltxx4iC9k	Up, Up and Away	Up, Up And Away	The 5th Dimension
nCKxa5Jt6qs	Black No. 1 (Little Miss Scare-All)	Bad Things	The 69 Cats
5e_f7cAAdN8	Girls on Film	Transylvanian Tapes	The 69 Cats
7B1hBJfI5vM	Meditation (Remastered 2002)	Best of Reggae	The Abyssinians
SHOXDgnRHq8	Meditation (Remastered 2002)	Best of Reggae	The Abyssinians
O8XKuVGUPrw	Meditation (Remastered 2002)	Arise	The Abyssinians
EqyteOi_Uzg	This Land Is For Everyone (Remastered 2002)	Arise	The Abyssinians
d9rk01JpGHY	Satta Massagana	Satta Massagana	The Abyssinians
iHpZgRAfPHM	Ra	Liminal	The Acid
hz1I_ReBTFE	Funky Fire	The Aggrolites	The Aggrolites
to8Fjz2VucY	Mr. Misery [Live]	Unleashed Live Vol.1	The Aggrolites
SWBy-nRwooU	Reggae Hit L.A.	Reggae Hit L.A.	The Aggrolites
VVEfkrM1mVQ	Someday	The Aggrolites	The Aggrolites
6h1LmGz_AvY	Damned If I Do	Eve	The Alan Parsons Project
nR4dU7CsKiI	Brennivin	Seal Beach	The Album Leaf
77X8VvFi-8g	Season of the Witch	A Fistful of Fuzz - The Best of 1960s US Fuzz Guitar	The Aliens
-UmyhXnB5mU	Kind of Bird	Shades Of Two Worlds	The Allman Brothers Band
a_J-sNBnaaY	Journey To The Center of the Mind	Journey To The Center Of The Mind	The Amboy Dukes
d0tfGQriHtU	Missionary Mary	Journey To The Center Of The Mind	The Amboy Dukes
ugxfRv1aUO0	My Bonnie Lassie	The Amazing Ames Brothers	The Ames Brothers
ohcLfN10D0M	The Naughty Lady of Shady Lane	Nippers 50's-Vol.2	The Ames Brothers
yjURqFb9CwQ	You You You	Radio Hits Of the '50s	The Ames Brothers
mI4Ld-gZS1w	Rum And Coca Cola	The Ultimate Andrews Sisters	The Andrews Sisters
5yuWCfOSi4c	Sing A Tropical Song	Canciones Con Historia: The Andrews Sisters	The Andrews Sisters
i1BQJ-ELucA	Auckland Tonight	It's Bigger Than Both of Us (NZ Singles: 1979-82)	The Androids
-QSLh6eZhFc	My Boyfriend's Back	Great Jukebox & Doo Wop Hits, Vol. 1	The Angels
0hTB9znh8z8	My Boyfriend's Back (Rerecorded)	All Your Jukebox Favourites	The Angels
a9dt4r4cnj0	My Boyfriend's Back (Single Version)	60's Gold	The Angels
jxOf2gjxF60	It's My Life	The Best Of The Animals	The Animals
fx_ccpYv6Bc	It's My Life	Retrospective	The Animals
ILZndyhHWQ4	It's My Life	Animal Tracks	The Animals
fTt9UPGynk4	Bring It On Home To Me	The Best Of The Animals	The Animals
2Fulsd-HHDI	Crest	Undersea	The Antlers
GxeehX0rCJQ	Drift Dive	Undersea	The Antlers
kst5L9CDyd4	I'm Gonna Miss You	Ourtown Oldies Classics Volume 2	The Artistics
1WRw7E2obqQ	Pandora's Golden Heebie Jeebies (Remastered Version)	Renaissance	The Association
b9tAdPN3FZ4	Cherish (Remastered Version)	The Assocation: The Essentials	The Association
VUv9OK4KUv8	Windy (Remastered Version)	Insight Out	The Association
ockGFrrHL7A	Cherish	And Then...Along Comes	The Association
Qa9mGMdwv0g	Windy (Remastered Version)	The Assocation: The Essentials	The Association
wdyP_vAgC0c	Windy	Greatest Hits	The Association
u-eWrwafsuQ	Candy	Stax-Volt: The Complete Singles 1959-1968	The Astors
6tpUAq8Tqys	Candy	Stax-Volt: The Complete Singles 1959-1968	The Astors
twD_3iQ-ypQ	Summer Crane	Since I Left You (20th Anniversary Deluxe Edition)	The Avalanches
JSiwmjH_p8E	Extra Kings	Since I Left You (20th Anniversary Deluxe Edition)	The Avalanches
WiC8dPc4wgU	Little Journey	Since I Left You (20th Anniversary Deluxe Edition)	The Avalanches
mKrweHKWI3s	Supermoon	Supermoon	The Babe Rainbow (aus)
K52eWjgIBm0	Isn't It Time (2000 Remaster)	Anthology (Deluxe Version)	The Babys
PoHdxvgfRbQ	The Shape I'm In (2020 Remix)	Stage Fright (Deluxe Edition / 2020 Remix)	The Band
X3gP0E_wr4Y	Caledonia Mission	Music From Big Pink	The Band
yOjyS0WLyyc	She Talks To Me With Her Body	The Best Of The Bar-Kays (Vol. 2)	The Bar-Kays
ewowpT9JfcQ	Holy Ghost	The Best Of The Bar-Kays	The Bar-Kays
pv6ZkAwy3DY	Here Comes The Night (Remastered 2001)	Wild Honey	The Beach Boys
E4Gr5lIdykE	Little Honda (1990 Digital Remaster) (Stereo)	U.S. Singles Collection: The Capitol Years 1962-1965	The Beach Boys
5OShigpD2ss	Vega-Tables	The Smile Sessions	The Beach Boys
ta1vaNczQbg	Help Me, Rhonda (Single Version/Remastered 2001)	Summer Days (And Summer Nights)	The Beach Boys
t8UeWjynWvE	One After 909 (Remastered 2009)	Let It Be	The Beatles
suRl1L2U6GY	Day Tripper (Remastered 2009)	The Beatles 1962 - 1966	The Beatles
jawF4OEwL-s	Laugh Laugh	Laugh Laugh & Other Favorites (Digitally Remastered)	The Beau Brummels
mk7wVFQg2CA	Turn Around	Bradley's Barn	The Beau Brummels
OC8Nv6a8feE	Laugh, Laugh	Introducing The Beau Brummels	The Beau Brummels
PGGprHqqMqk	Funky Nassau, Pt. 1	Funky Nassau	The Beginning Of The End
bapQlv97xWg	Bermuda (Original Demo)	Bermuda (Original Demo)	The Bell Sisters
TOynFZoXxMQ	Laura Lee	The Besnard Lakes Are The Divine Wind	The Besnard Lakes
8t1pwBnAYz0	Purple People Eater Meets The Witch Doctor	The Best Of Big Bopper	The Big Bopper
FiBSFJU282s	Manipulation (Live)	Live at Levitation	The Black Angels
BzMoJy5A5Qg	An Occurrence at 4507 South Third Street	Clear Lake Forest	The Black Angels
EdpMPLK0K-0	Snake In The Grass	Directions To See A Ghost	The Black Angels
Gx4qgy8MOe4	Doves	Directions To See A Ghost	The Black Angels
1q9ifD3IJdM	Good Morning	The Black Market Trust	The Black Market Trust
35xAkQoNx1U	Walking In Rhythm	Flying Start	The Blackbyrds
Ke2kfQ7Bw40	Darkest of Dark	Delusions	The Blackwater Fever
UD2KFpGzAq0	Do the Blop (Instrumental)	Delusions B-Sides	The Blackwater Fever
_3o7aQtM2c0	Don't Play Around With Love	Doo Wop Classics	The Blenders
p-WQwdGVvqQ	By the Time I Get to Phoenix	Discoteque	The Bloom Green Group alias Salt och Peppar
hWTLOvWHkic	Ramblin' Gamblin' Man	Ramblin' Gamblin' Man	The Bob Seger System
mLYEE2Ww0hU	Ramblin' Gamblin' Man	Ultimate Hits: Rock And Roll Never Forgets	The Bob Seger System
Y9-iomXVZZQ	Mr. Lee	Stand By Me [Original Motion Picture Soundtrack]	The Bobbettes
dHF_tEAQP0o	Mr. Lee	Mr. Lee: The Best of the Bobbettes	The Bobbettes
Z3kwf1O6tcY	Mr. Lee	Deep in Doo Wop, Vol. 3	The Bobbettes
CkByHLySs5c	Mr. Lee	Doo Wop Classics Vol. 2	The Bobbettes
beRe_HUYzmg	Beautiful Zelda (2007 Remaster)	The Doughnut In Granny's Greenhouse	The Bonzo Dog Band
_cVFmpbcKIY	Tokyo	The Lemon of Pink	The Books
uVNl9ZOtEj0	Castle in the Sky	Harlem Holiday Vol. 1 - New York Rhythm & Blues	The Bop Chords
1o5Hn5mJgcs	Time To Change	It's A Sunshine Day : The Best Of The Brady Bunch	The Brady Bunch
c8KcPE0sq4g	Ain't That News	Broadside Ballads, Vol. 3: The Broadside Singers	The Broadside Singers
QSqg1NqBKGE	Kind of a Drag	Kind of a Drag (Expanded Edition)	The Buckinghams
-nH0UNlfPRE	Don't You Care	Pop Music: The Golden Era 1951-1975	The Buckinghams
UcAdYQDR0ac	Video Killed The Radio Star (Single Version)	70s Pop	The Buggles
b9pTfIMEz4M	Clean, Clean	The Age Of Plastic	The Buggles
e53RogF5uow	I Knew I'd Want You	Preflyte	The Byrds
BaFDJi0A08I	The Bells of Rhymney	Mr. Tambourine Man	The Byrds
sJbZB78srns	I'll Feel a Whole Lot Better	Mr. Tambourine Man	The Byrds
ukGXwLlUCo0	So You Want to Be a Rock 'N' Roll Star	Greatest Hits	The Byrds
NCSJsZJnVkA	Barrio Bueno	Natural Wave	The Cabildos
WijHpdrAs4Q	Jorge Buccio	Wooden Boy	The Cactus Channel
BjMO3ZeBVBs	Speedo	The Cadillacs Meet The Orioles	The Cadillacs
-_ypj4yalmI	Speedoo	Free As The Wind	The Cadillacs
Ia2rr6st4Ic	Speedo	The Fabulous Cadillacs	The Cadillacs
8C_dcYDL-5k	Speedo	Doo Wop Classics Vol. 1	The Cadillacs
cyc24owTWU0	Gloria	Doo Wop Classics Vol. 2	The Cadillacs
R73iEOvkr10	Cool Jerk	Dance The Cool Jerk	The Capitols
0JeZ6x_H9RA	There's A Moon Out Tonight	The World of Rock & Roll, Vol. 1	The Capris
NndUZ-PLF2k	There's a Moon out Tonight	Doo Wop 50's - 60's	The Capris
FsLTuz_ln_M	There's a Moon out Tonight	Doo Wop, Vol. 3	The Capris
tNpzhjS9yVQ	Morse Code of Love	Doo-Wop Hits from the Rmg Vaults Volume 2	The Capris
BiRfhdWn6jg	Come Back, My Love	Doo Wop Classics of the 50's	The Cardinals
MNlRUuYy9RE	Good Times Roll (Live, 1978)	The Cars (Deluxe Edition)	The Cars
M6ysnuKh8vw	It's All I Can Do	The Elektra Years 1978 - 1987	The Cars
4ghKhEg8VX8	Bye Bye Love	The Cars	The Cars
Z7D8dUMagjo	peach noise	Peach Noise	The Celestials
WX8OP2fwLQE	Slow (Lindstrøm + Prins Thomas Remix)	Slow (Lindstrøm + Prins Thomas Remix)	The Chain Gang Of 1974
tuhfkDfmIPk	Sleepwalking	Daydream Forever	The Chain Gang of 1974
w-UFowAAGY4	Time Has Come Today	The Time Has Come	The Chambers Brothers
Tu6Nfxnbiys	Time Has Come Today	Time Has Come: The Best Of The Chambers Brothers	The Chambers Brothers
Mh9PiIe_5po	Whoever You Are	We Are the Chantels	The Chantels
PDJ8xQtuXn8	Whoever You Are	"""Maybe"": The Best of the Chantels"	The Chantels
sIkDa9-PyjE	Maybe	Doo Wop Classics Vol. 7	The Chantels
Z4kzMcVPgIs	As Long as I've Got You	Stax-Volt: The Complete Singles 1959-1968	The Charmels
5QEy3OMqSmw	Hearts of Stone	America's Greatest Hits 1955 Expanded Edition, Vol. 1	The Charms
5vQT0iyYJXo	I Have A Boyfriend	The Best Of The Chiffons	The Chiffons
spBvWIe-QQY	Rubber Biscuit	Doo Wop Classics, Vol. 3	The Chips
WdeX06bAAsc	Lonely Lips	Mister  Sand Man	The Chordettes
GscD-5jFJDw	No Wheels	Rock'n'Roll Delivery	The Chordettes
DyynpzR771U	The Devil's Train	Rock-A-Billy Choo Choo	The Chuck-A-Lucks
z_ICgbOVD10	To Build A Home (feat. Patrick Watson)	Ma Fleur	The Cinematic Orchestra
gXKa4NgKq7Q	"Main Theme: The Call of the Faraway Hills (From ""Shane"")"	100 Greatest Western Themes	The City of Prague Philharmonic Orchestra
g7ilK8Gr9uY	Death or Glory	London Calling	The Clash
nnteP054Ej8	Overpowered by Funk	Combat Rock	The Clash
5roekl1F9lU	Death or Glory	London Calling	The Clash
HJUTsOQenAg	Till Then	A Doo Wop Valentine - Original Romantic Harmonies	The Classics
GCfTVpp7pAk	Anything Could Happen	Boodle Boodle Boodle	The Clean
HZXAtnVGmBU	Little Girl of Mine	Doo Wop Classics Vol. 1	The Cleftones
Zs5lo5ST9s0	Heart and Soul	Return Of The One Hit Wonders	The Cleftones
F_vlhpGZPw0	Heart and Soul	Doo Wop Classics Vol. 2	The Cleftones
JPRzEMKn0Io	Heart and Soul	Who Do You Love: Hard To Find Hits of the '60s	The Cleftones
5P7LZnoqvBY	Can't We Be Sweethearts	Doo Wop Classics Vol. 5	The Cleftones
J_5k7lypDOg	Hurricane	Game Related	The Click
foy9IIlXO8k	Devil or Angel	One Mint Julep	The Clovers
3zzJmvvzm5g	Fool Fool Fool	Oldie Teen Pop, Vol. 2	The Clovers
MkTdONPau5U	Nip Sip (2007 Remaster)	Down In The Alley: The Best Of The Clovers	The Clovers
51hCH8yUnWQ	Devil or Angel	Doo Wop Classics, Vol. 6	The Clovers
0HZBtK57_Iw	Charlie Brown	Charlie Brown	The Coasters
0Hplb79naF8	Zing Went the Strings Of My Heart	The Golden Times of Doo Wop Mix, Vol. 1	The Coasters
hxYxoP7-m-Y	Charlie Brown	The Great Rock Revival, Vol. 1	The Coasters
lbrtRlAtNys	Poison Ivy (2007 Remaster)	There's A Riot Goin' On: The Coasters On Atco	The Coasters
I-KpW1eBO8k	Idol with the Golden Head (2007 Remaster)	There's A Riot Goin' On: The Coasters On Atco	The Coasters
b0Dae4ttBLo	Charlie Brown	The Coasters - Poison Ivy	The Coasters
gqWxHbQ8Lv4	Down In Mexico	16 Greatest Hits	The Coasters
0DP2GtGW3sE	Charlie Brown	Rock'n'Roll Party	The Coasters
6gDrJabTa6k	Charlie Brown	Doo Wop Explosion	The Coasters
ocxoqjJGynM	Zoom Zoom Zoom	Zoom Zoom Zoom	The Collegians
-z46WE78J44	Don't Blame It On I	Heart Of The Congos (40th Anniversary Edition )	The Congos
mFTxmDy74LI	Fisherman	Heart Of The Congos	The Congos
SKKV49J2GeY	Can't Come In	Heart Of The Congos	The Congos
h7o0dDR8Yl0	Wow Nightmare	Space Army	The Cool Adorers
jb17f9wW4Wo	Galactic Supermarket, Pt. 2	Galactic Supermarket	The Cosmic Jokers
eJMrBjjsm9E	Im Reich der Magier	Sci Fi Party (Unser Flug durch die kosmische Musik)	The Cosmic Jokers
W1fJdAWfxao	Hair	20th Century Masters: The Millennium Collection: Best Of The Cowsills	The Cowsills
wtdxXsqkA80	Crazy Date	Weird Instrumentals, Vol. 1	The Crazy Teens
UN-XuPB9Y9s	Sticks & Stones	Sticks & Stones	The Creepshow
yMs_1ABLXkU	The Devil's Son	Life After Death	The Creepshow
T3jHTD_DyZc	My Juanita	Forever Doo Wop, Vol. 1	The Crests
TOtt2LzCUJo	Sixteen Candles	Original Solid Gold Hits Volume 1	The Crests
_KraG3tUM_I	My Little Girl	Gotta Be This Or That	The Crickets
0FGO0neXbWI	Gee	Echoes Of A Rock Era	The Crows
waxuFnnOFL4	Then He Kissed Me	Wall Of Sound: The Very Best of Phil Spector 1961-1966	The Crystals
tAAOPI2JS4c	He's a Rebel	He's A Rebel	The Crystals
z6va-_ZMX10	Then He Kissed Me	The Crystals	The Crystals
lE1z26Ik3Y0	Then He Kissed Me	The Phil Spector Collection	The Crystals
WODeMOuxbdg	Guided Missiles	Rhythm & Blues: The Best Vocal Groups	The Cuff Links
JPrWwoZ3vG4	Phoenix	Love	The Cult
cQS4TzB0EvU	She Sells Sanctuary	Love	The Cult
qjCkZdMV-xY	Love Removal Machine	Electric	The Cult
r_H-E76QzXI	She Sells Sanctuary	She Sells Sanctuary	The Cult
YlYkUMdOdXw	Fire Woman	Sonic Temple	The Cult
PX1ftz2XmKE	Revolution (edit)	Revolution	The Cult
pHs9aEXGKPg	One Hundred Years (Remastered Version)	Pornography	The Cure
dwXzLgkvu1U	The Walk	Greatest Hits	The Cure
A0cMu3fhw2M	One Hundred Years (Remastered Version)	Pornography (Deluxe Edition)	The Cure
lifeH1avTvo	Lullaby (Live)	Lullaby (Live)	The Cure
rxRfbJvjsN8	Red Rubber Ball	Red Rubber Ball	The Cyrkle
nZfAhsZlJdw	It's Funky Enough (Remastered Single)	No One Can Do It Better	The D.O.C.
RvyH35WKUHI	Dancing Elephants	Teenage Hop: Rock'n'roll from the President Jukebox	The Daddy-O's
ug3RfquyZl0	New Rose (2017 Remastered)	Damned Damned Damned (2017 Remastered)	The Damned
V7byKQZRJwY	Godless	Godless	The Dandy Warhols
vYT2prHSmVA	Silver Tongue Devil	Blood,Roses and Angel Wings	The Deadbillys
ZAEhWcvD1DA	Sinthtro	Gang of Losers	The Dears
g5dZnZE5SG8	"Come Go With Me (from ""American Graffiti"")"	American Graffiti	The Del Vikings
rEQ8O8ggqSY	Flat Tire	The Best Of The Del Vikings	The Del-Vikings
hF8URFxNx40	Come Go With Me	Highlights From The Soundtrack Of American Graffiti	The Del-Vikings
_hW982tuK7g	Whispering Bells (feat. Krips Johnson)	20th Century Masters - The Millennium Collection: The Best Of The Del-Vikings	The Del-Vikings
rw4UAQeFDNw	Whispering Bells (feat. Krips Johnson)	Come Go With Me: The Best Of The Del-Vikings	The Del-Vikings
ebqo2F6fAuE	Stay In My Corner	There Is	The Dells
apXCYmLfM00	Stay In My Corner	Oh, What A Night! / The Great Ballads	The Dells
JXKgV5LrCvg	Butterfly Kisses	In Her Gentle Jaws	The Depreciation Guild
nlkCO9MxBcc	Little Darlin'	The Best Of The Diamonds	The Diamonds
56bDHmXY-J8	The Stroll	Rock & Roll for Summer Days, Vol. 2	The Diamonds
vHDvQ1UKOmg	Batman, Wolfman, Frankenstein Or Dracula	The Best Of The Diamonds	The Diamonds
4mi2uXATgVw	Little Darlin'	Highlights From The Soundtrack Of American Graffiti	The Diamonds
mGYG5yEKmaA	The Stroll	The Best Of The Diamonds	The Diamonds
gwXwm4cnyaY	The Stroll	Classic Dance: Doo Wop Touch, Vol. 1	The Diamonds
ioUmcJ1NnZY	No One To Talk My Troubles To	No One To Talk My Troubles To	The Do's And The Don'ts
0S401xZNhG8	Walking	Visiter	The Dodos
KE9_5pi160Q	Jennie Lee	The Dominoes Collection 1951-59, Vol. 2	The Dominoes
WwxAKJX9jdw	Real Love	One Step Closer	The Doobie Brothers
U6Rix-5RDP0	Light My Fire (Live at the Hollywood Bowl, 1968)	Live At The Bowl '68	The Doors
-JhkJjQwD-0	L'America	L.A. Woman	The Doors
vHXjcdNIN-Q	L.A. Woman	L.A. Woman	The Doors
tv4xzDV7SnI	Wintertime Love	Waiting for the Sun (50th Anniversary Deluxe Edition)	The Doors
De-mqijWF9Q	Save the Last Dance for Me	Ben E. King Anthology	The Drifters
vYgxbYlhUnw	Save the Last Dance for Me	Save the Last Dance for Me	The Drifters
BmTmF6neTTg	Save the Last Dance for Me	The Very Best of Ben E. King	The Drifters
y-1IGphnlrw	Ruby Baby	Rockin' & Driftin'	The Drifters
